Id,reference
5177,81.038869
5178,36.153681
5179,78.920510
5180,47.750863
5181,32.043312
5182,29.014957
5183,6.870622
5184,50.604380
5185,25.305323
5186,80.201464
5187,63.545574
5188,60.076400
5189,50.186831
5190,63.251137
5191,76.598885
5192,47.973510
5193,83.082427
5194,48.075683
5195,81.322483
5196,75.613946
5197,30.250691
5198,39.521971
5199,69.890408
5200,79.749715
5201,21.345258
5202,78.470864
5203,42.958767
5204,39.842604
5205,10.656786
5206,68.983860
5207,44.326694
5208,70.552914
5209,5.972232
5210,79.566042
5211,34.205294
5212,64.307814
5213,75.203533
5214,39.028147
5215,18.882344
5216,44.584098
5217,55.079641
5218,45.133171
5219,80.810287
5220,48.369542
5221,53.729617
5222,35.079087
5223,73.110431
5224,79.039084
5225,34.145726
5226,75.055018
5227,33.981857
5228,42.831693
5229,9.374506
5230,32.692576
5231,31.772524
5232,27.506492
5233,53.408314
5234,52.623779
5235,35.871630
5236,53.846759
5237,46.952572
5238,17.863704
5239,29.440240
5240,54.118241
5241,43.043098
5242,53.875259
5243,30.776349
5244,86.862414
5245,43.692717
5246,47.247947
5247,24.505053
5248,41.878464
5249,30.337298
5250,6.300948
5251,79.751100
5252,10.701161
5253,74.130641
5254,49.742282
5255,28.419730
5256,63.492633
5257,55.282749
5258,65.978090
5259,46.330779
5260,31.474464
5261,53.006199
5262,35.567462
5263,84.152807
5264,38.365865
5265,59.145163
5266,43.180470
5267,45.971051
5268,35.708398
5269,55.349759
5270,88.846761
5271,82.408443
5272,38.989716
5273,7.753037
5274,19.415424
5275,24.848930
5276,43.066894
5277,41.069978
5278,46.518754
5279,29.170625
5280,81.218212
5281,48.175940
5282,46.825559
5283,62.311872
5284,67.408920
5285,46.138264
5286,61.381961
5287,38.003908
5288,72.523312
5289,44.607789
5290,24.728746
5291,86.039723
5292,79.859055
5293,84.380592
5294,72.127501
5295,13.779703
5296,57.002293
5297,36.325509
5298,40.463819
5299,40.219874
5300,54.575774
5301,8.985914
5302,21.430440
5303,44.476457
5304,73.814479
5305,80.580201
5306,74.640217
5307,71.617538
5308,46.292269
5309,11.627704
5310,34.222239
5311,73.854475
5312,85.732082
5313,36.901261
5314,50.776720
5315,11.694407
5316,45.103200
5317,71.846212
5318,48.855764
5319,37.089002
5320,70.318633
5321,39.516766
5322,73.325122
5323,43.706517
5324,42.233937
5325,33.442191
5326,69.191116
5327,55.165122
5328,48.842187
5329,34.010104
5330,56.817359
5331,68.355727
5332,41.273637
5333,65.298424
5334,25.341690
5335,56.683912
5336,6.722054
5337,6.225774
5338,61.457835
5339,27.950567
5340,48.776006
5341,37.716591
5342,35.455196
5343,20.948901
5344,22.897295
5345,79.965354
5346,86.741313
5347,54.717868
5348,29.302663
5349,34.199212
5350,59.371010
5351,59.448397
5352,35.218078
5353,84.131684
5354,59.836481
5355,81.266821
5356,14.361109
5357,56.453321
5358,28.364401
5359,41.894614
5360,55.977604
5361,71.052218
5362,49.711907
5363,22.840306
5364,45.651497
5365,22.705108
5366,50.847847
5367,42.891170
5368,63.350381
5369,32.430947
5370,38.170012
5371,60.389462
5372,31.589649
5373,78.248842
5374,58.053342
5375,32.309261
5376,41.277943
5377,45.503348
5378,38.916312
5379,60.681743
5380,46.200163
5381,77.475408
5382,35.935527
5383,89.437099
5384,58.232793
5385,88.531179
5386,57.431103
5387,57.172761
5388,45.534565
5389,24.249399
5390,35.899433
5391,46.412706
5392,44.108930
5393,30.189169
5394,39.126494
5395,63.210859
5396,33.652879
5397,25.843086
5398,34.978676
5399,31.276909
5400,69.744236
5401,22.713930
5402,41.105214
5403,74.208289
5404,37.651254
5405,88.582515
5406,44.115752
5407,39.517230
5408,46.305521
5409,15.363410
5410,45.967437
5411,62.475277
5412,15.690144
5413,48.062862
5414,25.480392
5415,49.324790
5416,82.043982
5417,58.239225
5418,35.572934
5419,73.699462
5420,86.314229
5421,48.475270
5422,50.763633
5423,84.510278
5424,22.865932
5425,52.529796
5426,33.622302
5427,43.455152
5428,35.587823
5429,57.390187
5430,46.489986
5431,31.274737
5432,8.836067
5433,71.334709
5434,62.245655
5435,13.223112
5436,78.491720
5437,56.295524
5438,77.839409
5439,81.880793
5440,61.116785
5441,33.707355
5442,32.570187
5443,63.598895
5444,63.129456
5445,45.657571
5446,58.852899
5447,63.708113
5448,31.050983
5449,11.027720
5450,34.431628
5451,17.801451
5452,65.524167
5453,22.862140
5454,43.043231
5455,67.975999
5456,42.219157
5457,40.324747
5458,83.543003
5459,56.545579
5460,40.194944
5461,47.445991
5462,37.505207
5463,46.163644
5464,32.071777
5465,25.872487
5466,40.203825
5467,77.758715
5468,49.196467
5469,52.080289
5470,59.325454
5471,44.268782
5472,69.720197
5473,63.312095
5474,47.023827
5475,83.568353
5476,57.348064
5477,55.778096
5478,25.809339
5479,47.446900
5480,29.365016
5481,42.282215
5482,28.918953
5483,24.750042
5484,47.854308
5485,37.262768
5486,25.834975
5487,52.215861
5488,49.275609
5489,12.880864
5490,30.942054
5491,33.587550
5492,41.707262
5493,71.851205
5494,38.894934
5495,36.294691
5496,50.031198
5497,34.552695
5498,85.613878
5499,68.345894
5500,75.738376
5501,76.905401
5502,25.694452
5503,43.934249
5504,42.108155
5505,53.223742
5506,59.077609
5507,1.892144
5508,-3.127325
5509,64.870380
5510,33.105510
5511,79.979020
5512,46.272588
5513,23.909766
5514,87.629999
5515,42.775430
5516,35.996527
5517,40.577745
5518,16.647399
5519,35.710547
5520,31.379657
5521,52.155195
5522,43.330343
5523,35.884674
5524,12.512455
5525,54.866630
5526,80.472904
5527,72.708149
5528,47.405496
5529,32.833137
5530,52.714666
5531,8.946349
5532,49.204468
5533,43.155523
5534,19.856671
5535,41.167047
5536,45.718359
5537,57.810687
5538,35.636323
5539,33.475027
5540,30.054728
5541,62.170851
5542,40.771714
5543,71.037717
5544,60.506347
5545,66.176439
5546,35.591180
5547,22.371848
5548,53.526703
5549,44.930342
5550,15.504496
5551,30.011720
5552,26.940656
5553,47.580804
5554,39.333790
5555,36.658091
5556,51.246132
5557,69.560332
5558,67.607607
5559,14.380314
5560,31.719930
5561,51.324104
5562,49.446124
5563,37.541957
5564,50.479672
5565,47.836409
5566,23.055390
5567,58.393563
5568,51.009510
5569,46.020466
5570,74.944734
5571,7.703482
5572,37.114939
5573,74.251309
5574,77.746410
5575,7.489171
5576,38.614140
5577,88.178294
5578,47.562642
5579,26.900128
5580,67.907713
5581,57.378456
5582,48.413109
5583,80.397340
5584,75.399023
5585,46.612572
5586,33.466601
5587,31.391419
5588,39.616370
5589,12.733120
5590,67.623544
5591,23.186945
5592,51.635804
5593,24.100518
5594,47.974732
5595,80.819363
5596,56.031045
5597,50.382563
5598,52.401222
5599,54.306353
5600,63.136874
5601,51.781948
5602,23.781667
5603,32.171781
5604,94.356995
5605,58.451960
5606,6.850064
5607,46.351013
5608,57.439290
5609,70.360860
5610,12.457960
5611,85.713390
5612,62.892792
5613,71.210002
5614,53.228763
5615,79.875755
5616,33.200630
5617,63.562067
5618,63.161107
5619,43.070936
5620,55.394212
5621,81.406464
5622,74.290435
5623,14.052504
5624,50.964893
5625,57.538996
5626,60.992036
5627,31.375491
5628,45.185284
5629,27.450957
5630,81.378495
5631,52.674480
5632,34.618381
5633,29.693868
5634,56.334474
5635,58.164827
5636,64.856563
5637,72.787068
5638,70.403728
5639,12.910351
5640,64.419784
5641,48.608628
5642,47.652565
5643,42.902897
5644,11.807939
5645,41.686272
5646,30.129469
5647,52.574425
5648,8.920074
5649,36.073150
5650,74.616870
5651,6.761911
5652,86.429218
5653,35.208779
5654,46.623329
5655,50.730218
5656,29.877116
5657,66.751805
5658,31.236662
5659,83.261105
5660,50.930976
5661,78.041305
5662,65.023875
5663,39.032839
5664,74.513022
5665,67.580842
5666,64.359574
5667,59.086365
5668,53.095223
5669,50.038457
5670,55.578992
5671,57.713997
5672,70.432117
5673,80.221539
5674,23.321786
5675,59.645132
5676,38.333161
5677,61.686356
5678,7.094030
5679,20.298662
5680,59.347812
5681,19.985392
5682,86.679191
5683,43.547061
5684,15.629742
5685,52.603179
5686,20.775122
5687,35.381786
5688,41.477723
5689,51.352445
5690,51.744766
5691,57.178450
5692,40.678059
5693,58.485521
5694,36.420332
5695,62.007534
5696,85.466627
5697,69.127351
5698,60.718241
5699,62.720742
5700,68.515900
5701,93.107765
5702,55.279981
5703,41.551851
5704,49.621334
5705,22.818876
5706,9.081616
5707,37.504620
5708,40.929200
5709,45.088908
5710,52.067314
5711,84.268849
5712,21.376112
5713,35.535871
5714,59.889374
5715,58.848918
5716,50.259803
5717,33.219332
5718,70.444175
5719,23.547690
5720,58.106946
5721,34.586974
5722,82.708651
5723,67.785469
5724,36.361726
5725,61.860693
5726,37.915414
5727,36.923310
5728,74.108322
5729,78.476409
5730,39.947946
5731,48.304590
5732,34.083416
5733,34.205873
5734,38.866274
5735,39.153244
5736,74.029868
5737,78.228422
5738,49.989478
5739,60.886351
5740,38.460062
5741,35.974389
5742,23.381308
5743,57.048609
5744,34.187003
5745,57.108383
5746,65.390636
5747,56.033021
5748,37.878398
5749,63.800893
5750,37.832668
5751,52.827983
5752,20.432527
5753,46.217885
5754,84.648224
5755,33.047747
5756,85.614908
5757,52.573563
5758,44.897264
5759,17.383369
5760,14.266028
5761,42.463787
5762,33.855201
5763,28.319548
5764,88.361111
5765,17.901254
5766,37.098421
5767,42.499181
5768,26.657007
5769,41.059457
5770,14.943097
5771,74.669189
5772,41.138948
5773,47.731524
5774,24.396006
5775,53.693087
5776,25.630996
5777,51.300623
5778,47.444837
5779,33.044229
5780,44.375592
5781,55.606151
5782,47.937648
5783,29.255692
5784,43.688815
5785,65.352277
5786,63.252812
5787,62.139059
5788,31.351969
5789,32.681562
5790,48.936563
5791,39.616247
5792,5.044021
5793,34.165642
5794,52.532941
5795,81.021110
5796,47.637630
5797,9.905736
5798,15.506567
5799,46.716916
5800,69.616066
5801,18.167587
5802,52.295766
5803,29.003539
5804,14.083088
5805,17.024850
5806,61.107323
5807,48.475032
5808,84.634785
5809,42.240638
5810,10.982011
5811,43.858967
5812,30.838181
5813,9.569955
5814,75.462002
5815,29.981692
5816,48.604467
5817,31.574275
5818,29.664057
5819,84.169571
5820,21.985870
5821,86.392168
5822,50.329376
5823,48.260726
5824,17.158789
5825,51.681192
5826,32.367102
5827,55.737648
5828,65.262659
5829,31.049698
5830,59.174636
5831,59.213845
5832,53.171280
5833,51.258968
5834,47.459782
5835,51.854782
5836,23.866336
5837,34.731692
5838,24.777662
5839,52.931014
5840,68.826951
5841,59.978103
5842,56.197937
5843,49.684407
5844,17.980499
5845,14.899160
5846,42.697641
5847,40.696275
5848,22.144961
5849,56.436154
5850,27.531890
5851,33.506194
5852,36.148029
5853,80.166927
5854,75.115998
5855,37.337755
5856,81.930599
5857,62.351390
5858,2.511192
5859,25.916064
5860,40.336001
5861,17.967105
5862,63.210629
5863,23.602359
5864,14.846716
5865,79.334046
5866,20.496109
5867,51.966366
5868,67.422562
5869,35.418769
5870,46.135580
5871,18.524272
5872,88.423387
5873,50.502136
5874,38.362552
5875,49.285835
5876,39.412686
5877,81.147986
5878,28.265796
5879,39.345937
5880,33.111230
5881,34.866224
5882,57.494615
5883,13.653813
5884,23.707381
5885,62.500430
5886,45.351040
5887,46.399647
5888,34.005722
5889,33.556850
5890,62.052913
5891,46.433746
5892,27.771008
5893,38.536037
5894,65.674939
5895,40.849956
5896,47.937597
5897,52.499328
5898,40.270768
5899,55.479422
5900,37.096906
5901,10.269066
5902,11.315959
5903,66.326875
5904,52.653003
5905,40.813365
5906,34.108716
5907,55.850854
5908,39.070826
5909,6.969672
5910,65.501643
5911,22.763480
5912,26.412776
5913,34.292220
5914,37.934066
5915,38.424091
5916,28.234257
5917,25.549118
5918,24.415490
5919,49.288934
5920,14.376464
5921,69.703913
5922,46.629400
5923,37.804851
5924,33.411647
5925,43.696187
5926,16.574882
5927,85.285159
5928,80.303663
5929,57.276632
5930,59.157999
5931,53.702639
5932,29.566694
5933,21.806439
5934,32.491409
5935,16.248438
5936,84.453078
5937,49.315999
5938,0.975095
5939,45.242192
5940,21.584500
5941,28.031360
5942,81.107007
5943,59.091616
5944,44.404959
5945,37.228691
5946,77.852438
5947,44.704764
5948,41.143849
5949,49.440265
5950,10.192648
5951,51.685394
5952,25.371535
5953,28.268509
5954,49.294145
5955,68.697586
5956,79.707738
5957,43.888661
5958,85.356414
5959,26.440292
5960,15.330703
5961,35.132563
5962,78.049777
5963,36.154203
5964,59.476681
5965,8.196626
5966,34.991993
5967,51.840224
5968,80.655344
5969,5.604115
5970,61.130749
5971,9.880894
5972,84.155774
5973,38.575594
5974,46.953692
5975,66.989966
5976,71.234970
5977,41.400917
5978,86.908453
5979,69.035420
5980,40.850014
5981,56.764350
5982,16.973348
5983,73.157937
5984,55.348642
5985,32.342401
5986,43.834212
5987,57.571164
5988,59.640202
5989,50.192812
5990,40.507624
5991,48.701015
5992,21.777314
5993,39.385547
5994,45.801181
5995,2.509019
5996,70.514289
5997,44.140643
5998,33.199317
5999,48.212358
6000,42.663068
6001,57.922864
6002,77.348993
6003,43.106532
6004,37.118703
6005,38.854932
6006,31.035978
6007,77.481110
6008,57.329367
6009,31.706389
6010,55.210313
6011,36.705908
6012,71.687213
6013,22.658562
6014,33.777480
6015,75.241515
6016,68.201818
6017,79.747169
6018,20.407937
6019,44.254347
6020,44.990697
6021,43.315309
6022,37.520255
6023,55.895313
6024,76.279729
6025,83.206272
6026,78.017083
6027,34.247213
6028,79.856664
6029,47.675077
6030,55.278407
6031,61.379662
6032,32.528178
6033,87.584773
6034,35.266392
6035,30.260340
6036,71.528068
6037,54.493208
6038,71.792791
6039,70.348237
6040,54.605846
6041,65.064868
6042,72.524946
6043,26.694635
6044,67.783846
6045,32.270020
6046,25.017175
6047,63.344219
6048,24.254947
6049,32.506965
6050,40.422227
6051,27.908961
6052,28.209815
6053,16.243720
6054,54.756519
6055,49.927986
6056,47.684912
6057,28.348092
6058,50.543877
6059,31.400064
6060,12.938641
6061,16.434070
6062,68.264776
6063,57.286672
6064,28.069010
6065,61.383837
6066,87.736455
6067,60.921036
6068,36.230715
6069,75.377549
6070,48.119711
6071,51.898337
6072,59.182294
6073,33.578524
6074,8.405660
6075,11.932800
6076,41.259805
6077,53.103336
6078,13.984335
6079,42.727272
6080,44.860457
6081,43.740776
6082,42.972820
6083,71.303566
6084,63.815933
6085,49.652601
6086,31.232353
6087,53.260495
6088,0.789587
6089,24.640558
6090,56.060677
6091,7.101099
6092,65.547402
6093,46.194903
6094,52.869190
6095,80.622000
6096,32.083470
6097,50.140316
6098,72.275447
6099,55.996625
6100,32.471445
6101,43.366534
6102,31.600901
6103,28.073219
6104,50.562467
6105,19.124553
6106,71.707124
6107,24.118176
6108,47.642982
6109,46.063755
6110,44.558269
6111,68.005331
6112,18.608982
6113,76.579121
6114,77.561165
6115,7.853113
6116,55.162702
6117,53.621421
6118,74.150787
6119,52.060289
6120,71.791941
6121,26.742346
6122,61.936991
6123,88.078033
6124,80.291237
6125,67.506282
6126,37.522433
6127,40.884009
6128,37.078881
6129,49.838493
6130,42.004936
6131,30.128968
6132,68.380631
6133,19.451387
6134,18.118194
6135,54.421644
6136,69.706428
6137,30.529979
6138,24.582220
6139,43.584286
6140,55.784507
6141,65.181885
6142,50.110980
6143,12.363422
6144,30.351283
6145,41.729987
6146,35.157226
6147,52.973510
6148,85.626928
6149,54.915866
6150,56.670355
6151,72.031217
6152,11.453177
6153,35.792409
6154,85.228692
6155,25.182497
6156,21.397684
6157,84.542851
6158,47.899016
6159,7.318752
6160,83.272420
6161,74.611980
6162,56.191611
6163,76.705822
6164,34.603285
6165,55.108015
6166,80.013442
6167,19.655010
6168,63.000871
6169,21.966368
6170,31.631982
6171,46.161604
6172,51.320850
6173,17.279971
6174,78.453860
6175,8.217223
6176,45.060389
6177,48.788398
6178,9.941821
6179,65.450767
6180,28.954354
6181,78.244755
6182,69.265123
6183,13.373872
6184,61.705954
6185,70.702297
6186,48.572586
6187,45.376148
6188,83.750010
6189,11.551083
6190,88.084310
6191,32.287355
6192,24.226381
6193,19.774120
6194,24.502120
6195,71.589532
6196,44.428538
6197,53.524520
6198,82.560836
6199,18.255706
6200,55.295134
6201,45.325108
6202,66.772337
6203,46.178186
6204,46.143859
6205,35.373533
6206,52.892931
6207,19.897849
6208,82.939084
6209,39.440027
6210,-3.258192
6211,85.840299
6212,39.818369
6213,63.111846
6214,8.357620
6215,38.293702
6216,46.080756
6217,48.780672
6218,36.889792
6219,50.732235
6220,43.879401
6221,74.611859
6222,86.442755
6223,51.693738
6224,54.822313
6225,39.718317
6226,26.454150
6227,39.572082
6228,18.446026
6229,40.390348
6230,6.128983
6231,39.477105
6232,48.347387
6233,28.999024
6234,39.646956
6235,43.949320
6236,59.177694
6237,51.671408
6238,56.753996
6239,46.224906
6240,58.626739
6241,25.760559
6242,16.467147
6243,49.329933
6244,61.816296
6245,66.246196
6246,37.987434
6247,34.296793
6248,55.297752
6249,38.971589
6250,39.721885
6251,9.745944
6252,45.671569
6253,30.182201
6254,26.520521
6255,35.926653
6256,68.249071
6257,54.522875
6258,27.541415
6259,60.341204
6260,75.339371
6261,45.623362
6262,28.619125
6263,49.885870
6264,54.311645
6265,47.746727
6266,51.798051
6267,35.405705
6268,81.880363
6269,38.998623
6270,61.221379
6271,-0.554426
6272,8.224281
6273,57.605012
6274,67.548241
6275,59.937946
6276,39.929843
6277,7.316462
6278,27.583218
6279,22.060728
6280,57.542900
6281,32.325532
6282,54.549868
6283,30.064257
6284,42.039823
6285,35.135493
6286,27.493776
6287,36.682876
6288,36.113093
6289,89.246024
6290,25.991306
6291,33.276089
6292,45.437366
6293,78.928524
6294,56.713540
6295,4.053290
6296,42.125006
6297,8.446343
6298,12.634079
6299,44.008428
6300,50.259804
6301,67.711717
6302,14.497812
6303,91.126574
6304,71.823657
6305,63.869169
6306,9.837971
6307,28.626486
6308,80.253599
6309,86.164582
6310,68.099940
6311,79.628332
6312,52.645178
6313,84.944553
6314,60.264677
6315,85.531053
6316,39.751500
6317,48.716892
6318,34.127004
6319,59.296621
6320,22.607730
6321,27.633183
6322,49.833182
6323,54.505626
6324,54.642991
6325,53.088909
6326,59.102515
6327,33.842776
6328,64.915905
6329,56.926004
6330,28.849984
6331,29.161526
6332,17.840004
6333,15.513561
6334,61.883495
6335,50.660837
6336,30.788287
6337,70.777707
6338,45.218163
6339,-0.791113
6340,14.156020
6341,30.199030
6342,49.910496
6343,55.791697
6344,4.329806
6345,55.748874
6346,26.830544
6347,11.578720
6348,35.951241
6349,47.156657
6350,79.724806
6351,27.592273
6352,89.774409
6353,39.660130
6354,44.221087
6355,91.111928
6356,82.828523
6357,50.495877
6358,6.237686
6359,22.646339
6360,32.050705
6361,53.829771
6362,47.573274
6363,21.075500
6364,30.603043
6365,88.440682
6366,46.971735
6367,47.938831
6368,34.772908
6369,48.453368
6370,72.046964
6371,34.586015
6372,40.087112
6373,35.349657
6374,79.315933
6375,52.950570
6376,78.388283
6377,30.624123
6378,36.898786
6379,8.580270
6380,77.811034
6381,9.497638
6382,12.950658
6383,49.698550
6384,14.218553
6385,4.407126
6386,-0.096902
6387,37.696793
6388,7.906955
6389,47.075552
6390,68.372610
6391,71.184372
6392,37.101901
6393,16.512111
6394,14.431079
6395,31.671799
6396,85.712966
6397,38.859095
6398,18.499392
6399,24.816646
6400,35.157614
6401,32.346545
6402,63.617836
6403,48.702250
6404,4.738780
6405,59.036550
6406,73.160552
6407,28.415691
6408,61.569605
6409,88.461012
6410,7.177660
6411,33.313120
6412,33.499985
6413,39.973851
6414,51.825148
6415,42.697551
6416,51.575226
6417,51.327435
6418,56.933541
6419,28.751786
6420,44.249116
6421,30.455808
6422,70.411671
6423,71.911465
6424,15.319329
6425,66.800534
6426,72.452001
6427,52.449441
6428,30.236032
6429,14.114303
6430,81.473898
6431,37.892092
6432,45.191956
6433,19.451170
6434,54.388915
6435,54.796961
6436,34.414684
6437,52.865024
6438,65.404890
6439,47.708527
6440,56.908624
6441,42.258794
6442,43.344946
6443,22.080014
6444,83.478078
6445,41.538782
6446,28.617460
6447,60.658935
6448,41.690381
6449,26.921684
6450,66.390395
6451,51.608498
6452,62.782131
6453,17.179969
6454,48.887476
6455,50.756490
6456,86.223176
6457,74.886669
6458,61.447999
6459,52.489921
6460,24.713997
6461,42.547730
6462,62.176679
6463,44.034487
6464,43.718341
6465,75.622297
6466,24.830917
6467,71.856067
6468,67.183900
6469,74.512128
6470,38.451849
6471,62.626691
6472,53.484891
6473,69.317797
6474,34.946992
6475,56.387155
6476,69.043391
6477,70.573685
6478,52.440078
6479,57.534139
6480,69.586189
6481,39.647151
6482,6.997624
6483,58.333224
6484,27.654063
6485,67.674511
6486,39.395495
6487,57.750848
6488,39.710660
6489,50.704642
6490,41.387072
6491,10.776956
6492,41.220441
6493,73.667677
6494,50.740501
6495,30.938600
6496,84.167949
6497,69.192167
6498,53.951282
6499,44.274026
6500,54.688243
6501,61.484132
6502,52.369525
6503,42.637302
6504,72.473056
6505,31.926474
6506,85.983022
6507,31.338838
6508,12.445701
6509,49.731913
6510,49.430091
6511,14.832273
6512,52.086986
6513,25.027758
6514,25.907853
6515,78.725415
6516,36.223736
6517,5.967904
6518,74.752785
6519,62.114973
6520,18.937468
6521,56.761113
6522,43.979849
6523,5.678354
6524,52.965231
6525,39.036535
6526,34.027375
6527,74.551960
6528,27.179124
6529,80.161459
6530,31.955542
6531,81.347321
6532,70.785557
6533,40.021440
6534,44.973716
6535,42.205524
6536,17.102005
6537,38.770813
6538,85.363700
6539,42.063130
6540,38.150880
6541,32.070790
6542,43.493020
6543,37.419133
6544,77.755871
6545,33.666509
6546,36.134056
6547,24.604228
6548,46.535136
6549,40.664570
6550,69.878113
6551,20.276938
6552,74.092591
6553,28.791654
6554,26.101174
6555,44.575946
6556,42.318131
6557,37.717163
6558,54.343749
6559,61.973656
6560,35.693947
6561,55.936977
6562,33.952635
6563,63.197855
6564,55.694511
6565,27.906154
6566,41.504885
6567,44.101565
6568,46.555051
6569,65.338975
6570,45.280841
6571,36.974429
6572,45.146192
6573,42.457974
6574,25.393895
6575,38.334695
6576,58.243697
6577,52.767782
6578,75.382186
6579,75.282304
6580,59.088442
6581,46.267160
6582,55.509012
6583,40.577680
6584,31.731231
6585,14.860360
6586,8.975998
6587,38.192605
6588,45.253947
6589,11.350049
6590,53.998909
6591,71.107451
6592,60.732153
6593,61.862738
6594,30.882862
6595,81.412348
6596,53.995953
6597,45.751542
6598,82.124093
6599,55.857856
6600,83.295134
6601,30.038957
6602,26.600930
6603,38.195400
6604,44.198731
6605,57.722080
6606,46.608765
6607,40.772381
6608,63.329620
6609,57.577212
6610,74.549971
6611,25.686552
6612,35.967291
6613,45.833019
6614,32.740181
6615,48.802999
6616,41.323053
6617,60.880510
6618,45.374069
6619,38.476571
6620,57.171740
6621,76.087359
6622,35.504983
6623,64.358306
6624,9.945373
6625,44.340613
6626,48.948096
6627,32.563748
6628,39.689433
6629,79.573206
6630,46.029731
6631,55.940760
6632,45.991480
6633,53.173253
6634,70.841777
6635,31.369653
6636,33.064943
6637,51.155385
6638,70.768280
6639,45.513383
6640,57.949473
6641,44.023453
6642,51.513944
6643,40.641773
6644,49.842076
6645,28.238149
6646,68.781046
6647,90.379060
6648,47.877301
6649,49.886048
6650,26.449990
6651,76.388606
6652,41.239421
6653,36.919726
6654,73.533972
6655,58.277990
6656,17.191989
6657,58.455205
6658,54.040476
6659,51.583013
6660,64.451502
6661,46.310233
6662,12.101862
6663,44.525022
6664,89.080501
6665,56.832617
6666,47.280128
6667,26.036323
6668,47.195069
6669,37.755635
6670,59.352384
6671,61.647844
6672,11.787430
6673,21.770641
6674,59.396171
6675,36.881179
6676,54.775676
6677,34.691108
6678,38.143048
6679,47.550434
6680,29.751179
6681,67.177667
6682,49.207238
6683,48.378693
6684,80.761687
6685,78.319926
6686,41.548195
6687,9.033832
6688,38.897002
6689,47.880426
6690,33.860001
6691,45.358196
6692,64.310945
6693,41.349916
6694,54.639053
6695,32.726950
6696,31.112085
6697,74.474352
6698,65.006408
6699,43.207304
6700,40.123798
6701,37.581284
6702,60.658564
6703,37.044413
6704,42.305954
6705,18.518641
6706,13.963261
6707,56.196446
6708,36.264251
6709,25.579169
6710,56.014269
6711,64.554631
6712,90.756463
6713,64.942075
6714,22.919914
6715,43.176909
6716,81.195030
6717,28.892045
6718,18.373582
6719,8.771082
6720,36.563437
6721,48.528434
6722,49.842227
6723,36.907647
6724,52.918084
6725,58.168054
6726,61.274562
6727,56.086369
6728,85.613805
6729,40.842002
6730,54.021316
6731,64.658927
6732,85.612221
6733,42.110049
6734,37.114388
6735,52.945450
6736,35.202629
6737,34.145213
6738,43.464582
6739,70.394283
6740,35.554024
6741,76.512995
6742,32.557316
6743,48.987804
6744,40.800752
6745,90.272404
6746,50.511327
6747,26.199318
6748,71.291265
6749,50.939247
6750,83.488595
6751,28.377350
6752,49.047269
6753,58.212135
6754,33.172105
6755,50.968179
6756,24.688008
6757,48.215434
6758,28.356161
6759,52.029512
6760,6.326699
6761,17.331659
6762,64.518781
6763,79.913958
6764,35.355173
6765,33.475094
6766,57.663346
6767,39.963512
6768,33.570645
6769,45.137526
6770,36.705364
6771,12.497783
6772,33.539393
6773,43.990879
6774,66.879608
6775,70.784598
6776,29.482973
6777,62.502376
6778,37.799435
6779,27.775610
6780,41.535585
6781,32.670106
6782,67.408920
6783,47.604872
6784,56.287565
6785,37.288781
6786,33.479971
6787,30.344011
6788,43.781469
6789,54.761630
6790,44.626622
6791,86.127718
6792,65.802852
6793,37.510247
6794,69.013607
6795,10.371933
6796,76.874953
6797,63.704711
6798,50.755403
6799,67.880399
6800,38.458525
6801,34.530464
6802,30.269057
6803,67.807272
6804,84.704106
6805,50.212516
6806,48.766456
6807,86.417714
6808,14.914508
6809,42.922667
6810,45.719677
6811,26.872815
6812,8.443078
6813,22.864137
6814,70.861249
6815,41.639699
6816,32.640060
6817,43.716979
6818,63.292717
6819,23.998259
6820,43.967738
6821,69.729790
6822,75.577023
6823,46.927873
6824,51.518122
6825,43.017801
6826,26.665367
6827,5.319220
6828,69.352786
6829,48.721860
6830,57.313563
6831,61.331550
6832,70.444803
6833,86.487240
6834,63.076100
6835,28.953032
6836,48.896879
6837,68.961566
6838,40.736843
6839,34.687241
6840,50.951938
6841,37.903964
6842,32.645782
6843,88.476705
6844,56.486044
6845,85.193716
6846,35.758486
6847,24.870304
6848,8.505809
6849,11.754745
6850,49.679739
6851,47.591787
6852,84.411769
6853,37.094306
6854,59.360693
6855,2.887755
6856,15.293297
6857,55.257075
6858,32.262246
6859,46.859474
6860,48.769230
6861,38.737951
6862,33.860347
6863,10.613124
6864,60.646107
6865,54.908043
6866,40.418658
6867,38.196780
6868,42.406567
6869,69.472062
6870,52.283613
6871,39.165617
6872,57.135275
6873,59.097004
6874,48.799485
6875,71.428584
6876,29.353372
6877,16.519525
6878,3.680448
6879,35.191220
6880,75.489967
6881,50.600893
6882,37.727263
6883,71.749900
6884,79.920195
6885,42.107834
6886,82.475406
6887,32.137349
6888,80.984291
6889,42.460181
6890,78.783396
6891,84.135224
6892,34.631545
6893,61.132315
6894,26.176505
6895,48.514547
6896,30.667741
6897,31.033267
6898,75.885941
6899,45.744705
6900,32.972606
6901,46.795146
6902,42.684944
6903,78.624286
6904,81.270418
6905,81.731720
6906,45.001555
6907,49.014178
6908,68.168744
6909,11.948877
6910,49.704427
6911,49.084590
6912,50.089822
6913,36.903885
6914,54.441045
6915,13.948445
6916,29.649322
6917,59.461632
6918,76.140614
6919,27.279634
6920,12.558855
6921,36.918530
6922,36.106998
6923,42.807025
6924,33.083806
